,fold,grid_fold,lon,lat,date,tile_file,ref_1,ref_2,ref_3,ref_4,ref_5,ref_6,ref_7,ref_10,ref_11,Rainf_f_tavg,SWdown_f_tavg,Tair_f_tavg,grassland_pasture,corn,soybean,deciduous_forest,evergreen_forest,developed_open_space,woody_wetlands,open_water,alfalfa,developed_low_intensity,developed_med_intensity,missing_reflectance,SIF,num_soundings,coarse_sif,fraction_valid
7177,2,2,-89.59486274366438,40.51598758122146,2016-06-15,../data/tiles/input_tile_lat_40.52003_lon_-89.60699_2016-06-15.npy,557.9495239257811,727.8989868164062,1161.1717529296875,1435.757568359375,3286.201904296875,3659.302978515625,2443.727294921875,3039.83837890625,3010.626220703125,2.561115616117604e-05,306.7823791503906,297.027587890625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3947467360476769,1794.0,0.4939336572212452,0.9900000095367432
8325,0,3,-92.9824173646309,44.67159747292619,2016-06-15,../data/tiles/input_tile_lat_44.67025_lon_-92.97568_2016-06-15.npy,321.2631530761719,349.8631591796875,633.5052490234375,404.6000061035156,4818.3369140625,2047.0421142578125,967.5052490234376,2976.0419921875,2951.3369140625,5.295296796248294e-05,294.4355773925781,293.54150390625,0.1894736886024475,0.8000000119209291,0.010526316240429878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.944595450320708,1084.0,0.646794711784228,0.9499999880790709
8333,0,3,-92.9824173646309,44.66890252707383,2016-06-15,../data/tiles/input_tile_lat_44.67025_lon_-92.97568_2016-06-15.npy,323.4421081542969,368.8947448730469,653.0,488.93682861328125,4521.0947265625,2178.568359375,1092.294677734375,2987.010498046875,2962.62109375,5.2968607633374625e-05,294.4381103515625,293.5410461425781,0.38947367668151855,0.378947377204895,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8091954183254871,1130.0,0.646794711784228,0.9499999880790709
8334,0,3,-92.97972241877855,44.66890252707383,2016-06-15,../data/tiles/input_tile_lat_44.67025_lon_-92.97568_2016-06-15.npy,288.75555419921875,305.6777648925781,596.5777587890625,322.75555419921875,4778.4775390625,1873.4111328125,802.6666870117188,2971.5556640625,2948.13330078125,5.2977968152845285e-05,294.4291076660156,293.53961181640625,0.42222222685813904,0.04444444552063942,0.0,0.4333333373069763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8560264759920596,1009.0,0.646794711784228,0.8999999761581421
8619,3,1,-93.5833827436644,42.48868747292619,2016-06-15,../data/tiles/input_tile_lat_42.48734_lon_-93.59551_2016-06-15.npy,343.5106506347656,393.75531005859375,609.8616943359375,554.127685546875,2670.6064453125,2328.95751953125,1710.7021484375,3046.776611328125,3014.904296875,4.244755109539256e-05,296.1739196777344,295.14599609375,0.0,0.4148936271667481,0.5851063728332521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4869649104351285,948.0,0.5283300663869538,0.9399999976158142
8622,3,1,-93.5833827436644,42.485992527073826,2016-06-15,../data/tiles/input_tile_lat_42.48734_lon_-93.59551_2016-06-15.npy,363.54638671875,447.8144226074219,725.4020385742188,713.8969116210938,2818.226806640625,2561.206298828125,1844.7525634765625,3046.45361328125,3014.556640625,4.230495687806979e-05,296.1631164550781,295.14910888671875,0.06185567006468772,0.2680412232875824,0.4536082446575165,0.0,0.0,0.2061855643987656,0.0,0.0,0.0,0.010309278033673763,0.0,0.0,0.4034160370762735,1084.0,0.5283300663869538,0.9700000286102296
8626,3,1,-93.5833827436644,42.48329758122145,2016-06-15,../data/tiles/input_tile_lat_42.48734_lon_-93.59551_2016-06-15.npy,227.36363220214844,254.84848022460938,470.0505065917969,312.080810546875,3244.16162109375,1866.858642578125,1036.302978515625,3018.020263671875,2989.979736328125,4.215915396343917e-05,296.15179443359375,295.1518249511719,0.0,0.8585858345031738,0.0,0.04040404036641121,0.0,0.07070706784725189,0.0,0.0,0.0,0.03030303120613098,0.0,0.0,0.6804900583861937,1091.0,0.5283300663869538,0.9900000095367432
8632,3,1,-93.5887726353691,42.47790768951675,2016-06-15,../data/tiles/input_tile_lat_42.48734_lon_-93.59551_2016-06-15.npy,321.29998779296875,373.3888854980469,637.2000122070312,560.0999755859375,3340.655517578125,2476.755615234375,1593.0,3021.077880859375,2995.10009765625,4.159160380368121e-05,296.0687255859375,295.1589660644531,0.07777778059244156,0.5444444417953491,0.36666667461395264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4997138057250397,687.0,0.5283300663869538,0.8999999761581421
8633,3,1,-93.58607768951674,42.47790768951675,2016-06-15,../data/tiles/input_tile_lat_42.48734_lon_-93.59551_2016-06-15.npy,285.92633056640625,349.5157775878906,667.7789306640625,534.2947387695311,3665.64208984375,2104.50537109375,1139.07373046875,3009.463134765625,2984.389404296875,4.173140405328013e-05,296.0992736816406,295.1583251953125,0.4210526347160339,0.23157894611358645,0.02105263248085976,0.0736842080950737,0.0,0.16842105984687805,0.0,0.010526316240429878,0.010526316240429878,0.0,0.0,0.0,0.5210397575758458,1051.0,0.5283300663869538,0.9499999880790709
8870,3,3,-93.30041747292616,42.52641725633561,2016-06-15,../data/tiles/input_tile_lat_42.51429_lon_-93.29907_2016-06-15.npy,396.1199951171875,472.6700134277344,767.72998046875,754.1799926757812,3254.070068359375,2551.300048828125,1734.469970703125,3020.25,2996.860107421875,5.98010556132067e-05,298.86700439453125,294.9913330078125,0.4399999976158142,0.2199999988079071,0.25,0.029999999329447743,0.0,0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.0,0.5522944359201225,1484.0,0.593306918465106,1.0
8871,3,3,-93.29772252707382,42.52641725633561,2016-06-15,../data/tiles/input_tile_lat_42.51429_lon_-93.29907_2016-06-15.npy,358.3599853515625,446.8200073242188,774.8800048828125,768.4099731445312,2974.8701171875,2455.22998046875,1490.3399658203125,3013.85009765625,2990.169921875,6.004974784445948e-05,298.8905334472656,294.9903564453125,0.25999999046325684,0.3799999952316284,0.029999999329447743,0.07999999821186066,0.0,0.03999999910593033,0.0,0.0,0.07000000029802322,0.14000000059604645,0.0,0.0,0.5151526699974398,1503.0,0.593306918465106,1.0
8874,3,3,-93.30041747292616,42.52372231048326,2016-06-15,../data/tiles/input_tile_lat_42.51429_lon_-93.29907_2016-06-15.npy,211.8300018310547,253.8300018310547,489.5899963378906,363.2900085449219,3604.800048828125,1684.31005859375,824.9400024414062,2992.0,2971.840087890625,5.955351662123575e-05,298.8657531738281,294.9947204589844,0.3700000047683716,0.029999999329447743,0.0,0.25999999046325684,0.0,0.2899999916553497,0.03999999910593033,0.0,0.0,0.009999999776482582,0.0,0.0,0.709765548432996,1478.0,0.593306918465106,1.0
8875,3,3,-93.29772252707382,42.52372231048326,2016-06-15,../data/tiles/input_tile_lat_42.51429_lon_-93.29907_2016-06-15.npy,176.92999267578125,217.9199981689453,439.1600036621094,310.3999938964844,3658.449951171875,1592.219970703125,727.3300170898438,2986.18994140625,2966.72998046875,5.979919660603628e-05,298.8892517089844,294.99365234375,0.059999998658895486,0.0,0.0,0.6000000238418579,0.0,0.10999999940395357,0.1599999964237213,0.0,0.0,0.07000000029802322,0.0,0.0,0.7481379935700362,1473.0,0.593306918465106,1.0
8878,3,3,-93.30041747292616,42.521027364630896,2016-06-15,../data/tiles/input_tile_lat_42.51429_lon_-93.29907_2016-06-15.npy,149.0399932861328,187.6100006103516,397.5799865722656,264.72000122070307,3312.7900390625,1359.9100341796875,601.8499755859375,2985.25,2964.889892578125,5.930593761149794e-05,298.8643798828125,294.9980773925781,0.10999999940395357,0.0,0.0,0.41999998688697815,0.0,0.0,0.2800000011920929,0.15000000596046448,0.0,0.0,0.0,0.0,0.6798443500066756,1506.0,0.593306918465106,1.0
8879,3,3,-93.29772252707382,42.521027364630896,2016-06-15,../data/tiles/input_tile_lat_42.51429_lon_-93.29907_2016-06-15.npy,161.47999572753906,195.97999572753903,405.5799865722656,273.8099975585937,3271.47998046875,1402.300048828125,643.1799926757812,2987.6298828125,2966.919921875,5.9548652643570676e-05,298.88800048828125,294.9971008300781,0.12999999523162842,0.0,0.0,0.5899999737739563,0.0,0.0,0.1599999964237213,0.119999997317791,0.0,0.0,0.0,0.0,0.6666886545708088,1642.0,0.593306918465106,1.0
8882,3,3,-93.30041747292616,42.51833241877854,2016-06-15,../data/tiles/input_tile_lat_42.51429_lon_-93.29907_2016-06-15.npy,280.3800048828125,340.489990234375,645.9299926757812,536.489990234375,3498.050048828125,2108.47998046875,1149.18994140625,3012.699951171875,2988.840087890625,5.9058351325802505e-05,298.86309814453125,295.0013732910156,0.7200000286102295,0.0,0.0,0.059999998658895486,0.0,0.17000000178813934,0.009999999776482582,0.0,0.0,0.03999999910593033,0.0,0.0,0.5597082781430578,938.0,0.593306918465106,1.0
8883,3,3,-93.29772252707382,42.51833241877854,2016-06-15,../data/tiles/input_tile_lat_42.51429_lon_-93.29907_2016-06-15.npy,296.7200012207031,356.2099914550781,631.6799926757812,559.4299926757811,2969.56005859375,2211.780029296875,1486.3399658203125,3027.52001953125,3001.14990234375,5.9298126870999106e-05,298.88671875,295.0005187988281,0.5400000214576721,0.03999999910593033,0.03999999910593033,0.07999999821186066,0.0,0.14000000059604645,0.0,0.0,0.019999999552965164,0.05000000074505806,0.0,0.0,0.5789454755117367,853.0,0.593306918465106,1.0
8886,3,3,-93.30041747292616,42.51563747292619,2016-06-15,../data/tiles/input_tile_lat_42.51429_lon_-93.29907_2016-06-15.npy,200.0200042724609,245.17999267578125,496.510009765625,361.55999755859375,3331.6201171875,1579.9300537109375,784.6900024414062,2996.06005859375,2974.0400390625,5.881080505787395e-05,298.8617858886719,295.0047912597656,0.3799999952316284,0.029999999329447743,0.0,0.4000000059604645,0.0,0.03999999910593033,0.15000000596046448,0.0,0.0,0.0,0.0,0.0,0.6099187362553167,1348.0,0.593306918465106,1.0
8887,3,3,-93.29772252707382,42.51563747292619,2016-06-15,../data/tiles/input_tile_lat_42.51429_lon_-93.29907_2016-06-15.npy,204.3699951171875,259.010009765625,508.1300048828125,420.0899963378906,3363.889892578125,1736.9300537109375,962.1500244140624,2998.7900390625,2977.02001953125,5.904757927055471e-05,298.8854675292969,295.0038757324219,0.07999999821186066,0.0,0.0,0.6800000071525574,0.0,0.1599999964237213,0.05000000074505806,0.0,0.0,0.029999999329447743,0.0,0.0,0.5872270879814581,1445.0,0.593306918465106,1.0
8890,3,3,-93.30041747292616,42.512942527073825,2016-06-15,../data/tiles/input_tile_lat_42.51429_lon_-93.29907_2016-06-15.npy,421.368408203125,530.0736694335939,883.3894653320312,950.8421020507812,3251.578857421875,3019.726318359375,2135.515869140625,3037.610595703125,3009.673583984375,5.8559926401358105e-05,298.8603210449219,295.00823974609375,0.15789473056793213,0.052631579339504235,0.4000000059604645,0.0,0.0,0.2210526317358017,0.0,0.0,0.0,0.1473684161901474,0.02105263248085976,0.0,0.4341648402734861,1505.0,0.593306918465106,0.9499999880790709
8891,3,3,-93.29772252707382,42.512942527073825,2016-06-15,../data/tiles/input_tile_lat_42.51429_lon_-93.29907_2016-06-15.npy,433.3775634765625,528.2346801757811,845.6428833007812,879.846923828125,3132.163330078125,2825.2958984375,2043.0816650390625,3040.459228515625,3012.81640625,5.879478703718633e-05,298.8841552734375,295.00726318359375,0.08163265138864517,0.02040816284716129,0.4489795863628388,0.0,0.0,0.2448979616165161,0.0,0.0,0.0,0.1734693944454193,0.030612245202064518,0.0,0.4901496174685472,1440.0,0.593306918465106,0.9800000190734864
8894,3,3,-93.30041747292616,42.51024758122146,2016-06-15,../data/tiles/input_tile_lat_42.51429_lon_-93.29907_2016-06-15.npy,327.1700134277344,392.25,691.9500122070312,618.219970703125,3066.050048828125,2342.81005859375,1604.6600341796875,3035.7900390625,3008.030029296875,5.831566522829233e-05,298.859130859375,295.011474609375,0.3899999856948853,0.07999999821186066,0.3799999952316284,0.0,0.0,0.119999997317791,0.0,0.0,0.009999999776482582,0.019999999552965164,0.0,0.0,0.4768116058730032,1530.0,0.593306918465106,1.0
8895,3,3,-93.29772252707382,42.51024758122146,2016-06-15,../data/tiles/input_tile_lat_42.51429_lon_-93.29907_2016-06-15.npy,383.6000061035156,452.6199951171875,695.3200073242188,715.7999877929688,2505.679931640625,2766.25,2157.909912109375,3050.68994140625,3023.02001953125,5.854651317349635e-05,298.88287353515625,295.0106506347656,0.119999997317791,0.0,0.8600000143051147,0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4483897802864277,1553.0,0.593306918465106,1.0
8898,3,3,-93.30041747292616,42.50755263536911,2016-06-15,../data/tiles/input_tile_lat_42.51429_lon_-93.29907_2016-06-15.npy,313.489990234375,373.5899963378906,652.6500244140625,564.6099853515625,2964.4599609375,2361.0,1637.1099853515625,3031.8798828125,3006.3701171875,5.8068111684406176e-05,298.8578796386719,295.01483154296875,0.2899999916553497,0.2700000107288361,0.4399999976158142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5342914256311462,1578.0,0.593306918465106,1.0
8899,3,3,-93.29772252707382,42.50755263536911,2016-06-15,../data/tiles/input_tile_lat_42.51429_lon_-93.29907_2016-06-15.npy,369.1499938964844,433.6600036621094,677.52001953125,674.219970703125,2708.570068359375,2743.510009765625,2061.64990234375,3039.010009765625,3012.659912109375,5.829599831486121e-05,298.88165283203125,295.0141296386719,0.0,0.20000000298023224,0.8000000119209291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5695432491594615,1554.0,0.593306918465106,1.0
8902,3,3,-93.30041747292616,42.50485768951675,2016-06-15,../data/tiles/input_tile_lat_42.51429_lon_-93.29907_2016-06-15.npy,315.5899963378906,369.1600036621094,630.5700073242188,546.8900146484375,3219.030029296875,2390.699951171875,1605.5400390625,3020.010009765625,2996.2900390625,5.782053267466836e-05,298.8565673828125,295.01824951171875,0.0,0.699999988079071,0.30000001192092896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6378161182303732,1546.0,0.593306918465106,1.0
8903,3,3,-93.29772252707382,42.50485768951675,2016-06-15,../data/tiles/input_tile_lat_42.51429_lon_-93.29907_2016-06-15.npy,225.63999938964844,255.41000366210938,490.70001220703125,320.6300048828125,3733.909912109375,1825.3499755859373,910.8800048828124,2997.830078125,2976.7900390625,5.8045443438459195e-05,298.8803405761719,295.0174255371094,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7756465879732243,1587.0,0.593306918465106,1.0
8906,3,3,-93.30041747292616,42.502162743664385,2016-06-15,../data/tiles/input_tile_lat_42.51429_lon_-93.29907_2016-06-15.npy,341.7799987792969,405.1099853515625,707.4199829101562,645.3800048828125,3404.550048828125,2609.75,1761.81005859375,3020.360107421875,2997.8798828125,5.757296457886696e-05,298.8552551269531,295.0216064453125,0.0,0.6100000143051147,0.3899999856948853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6188726133804376,1678.0,0.593306918465106,1.0
8907,3,3,-93.29772252707382,42.502162743664385,2016-06-15,../data/tiles/input_tile_lat_42.51429_lon_-93.29907_2016-06-15.npy,222.5500030517578,251.63999938964844,488.4400024414063,310.0199890136719,3842.10009765625,1816.2900390625,881.3200073242188,2994.840087890625,2974.280029296875,5.7794935855781666e-05,298.8790588378906,295.0207824707031,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7499819786061487,1709.0,0.593306918465106,1.0
9037,3,0,-92.3679672563356,41.52659231048325,2016-06-15,../data/tiles/input_tile_lat_41.51716_lon_-92.35584_2016-06-15.npy,405.05999755859375,499.8800048828125,937.760009765625,755.9600219726562,5043.64013671875,3167.93994140625,1606.760009765625,2959.139892578125,2930.35009765625,2.6174164304393344e-05,305.2362976074219,296.2762756347656,0.09000000357627869,0.07000000029802322,0.8399999737739563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6070611056867509,1964.0,0.6033818832198916,1.0
9038,3,0,-92.36527231048322,41.52659231048325,2016-06-15,../data/tiles/input_tile_lat_41.51716_lon_-92.35584_2016-06-15.npy,321.6938781738281,425.846923828125,872.346923828125,695.60205078125,4675.8876953125,2834.326416015625,1432.908203125,2961.69384765625,2931.530517578125,2.622373722260818e-05,305.24853515625,296.2762756347656,0.2448979616165161,0.0714285746216774,0.6836734414100647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6201780196933893,2054.0,0.6033818832198916,0.9800000190734864
9039,3,0,-92.36257736463091,41.52659231048325,2016-06-15,../data/tiles/input_tile_lat_41.51716_lon_-92.35584_2016-06-15.npy,282.4693908691406,381.1734619140625,806.89794921875,612.9285888671875,5029.05078125,2707.163330078125,1313.4183349609375,2960.69384765625,2931.39794921875,2.6271145543432795e-05,305.26068115234375,296.2763366699219,0.22448979318141934,0.0,0.5918367505073547,0.1734693944454193,0.0,0.0,0.0,0.0,0.010204081423580648,0.0,0.0,0.0,0.6607350374900299,1968.0,0.6033818832198916,0.9800000190734864
9045,3,0,-92.36257736463091,41.5238973646309,2016-06-15,../data/tiles/input_tile_lat_41.51716_lon_-92.35584_2016-06-15.npy,364.6526184082031,490.6526184082031,960.726318359375,838.084228515625,4756.74755859375,3095.631591796875,1647.3895263671875,2961.273681640625,2931.9052734375,2.6113304556929503e-05,305.2559509277344,296.2816162109375,0.21052631735801694,0.010526316240429878,0.6842105388641357,0.0,0.0,0.06315789371728897,0.0,0.0,0.0,0.03157894685864448,0.0,0.0,0.5878539823909605,1821.0,0.6033818832198916,0.9499999880790709
9046,3,0,-92.35988241877855,41.5238973646309,2016-06-15,../data/tiles/input_tile_lat_41.51716_lon_-92.35584_2016-06-15.npy,346.4947509765625,465.54736328125,906.26318359375,764.26318359375,4694.31591796875,2939.21044921875,1535.747314453125,2958.968505859375,2929.273681640625,2.615913581394125e-05,305.26861572265625,296.28173828125,0.1473684161901474,0.08421052992343903,0.7157894968986511,0.0,0.0,0.052631579339504235,0.0,0.0,0.0,0.0,0.0,0.0,0.6214203280442918,1959.0,0.6033818832198916,0.9499999880790709
9047,3,0,-92.35718747292616,41.5238973646309,2016-06-15,../data/tiles/input_tile_lat_41.51716_lon_-92.35584_2016-06-15.npy,310.8500061035156,429.8599853515625,873.510009765625,694.2100219726562,5201.39990234375,2782.840087890625,1405.72998046875,2958.18994140625,2929.800048828125,2.621088606247213e-05,305.2812805175781,296.2816467285156,0.30000001192092896,0.2700000107288361,0.33000001311302185,0.0,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.6413143753385441,1870.0,0.6033818832198916,1.0
9054,3,0,-92.35718747292616,41.52120241877853,2016-06-15,../data/tiles/input_tile_lat_41.51716_lon_-92.35584_2016-06-15.npy,340.9693908691406,477.5306091308594,967.4591674804688,867.5714111328125,4476.34716796875,3009.632568359375,1607.591796875,2957.81640625,2928.78564453125,2.6050833184854127e-05,305.2771911621094,296.2869567871094,0.02040816284716129,0.0,0.9591836929321288,0.02040816284716129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6314331014850286,1791.0,0.6033818832198916,0.9800000190734864
9055,3,0,-92.35449252707382,41.52120241877853,2016-06-15,../data/tiles/input_tile_lat_41.51716_lon_-92.35584_2016-06-15.npy,380.25,522.4400024414061,1019.8400268554688,966.9099731445312,4469.52001953125,3153.7900390625,1775.8800048828125,2960.06005859375,2930.159912109375,2.6101279217982665e-05,305.2901916503906,296.28680419921875,0.0,0.0,0.5600000023841858,0.019999999552965164,0.0,0.4099999964237213,0.0,0.0,0.0,0.0,0.009999999776482582,0.0,0.5518940650012811,2084.0,0.6033818832198916,1.0
9056,3,0,-92.35179758122145,41.52120241877853,2016-06-15,../data/tiles/input_tile_lat_41.51716_lon_-92.35584_2016-06-15.npy,427.489990234375,546.6799926757811,979.5599975585938,936.72998046875,4421.47021484375,3396.409912109375,1925.9599609375,2959.8798828125,2930.199951171875,2.6151727070100605e-05,305.3032531738281,296.2865905761719,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.538339055405509,2011.0,0.6033818832198916,1.0
9057,3,0,-92.34910263536908,41.52120241877853,2016-06-15,../data/tiles/input_tile_lat_41.51716_lon_-92.35584_2016-06-15.npy,418.3814392089844,490.9690856933594,864.3814697265625,726.4845581054688,4598.85546875,3008.43310546875,1592.0721435546875,2958.11328125,2928.9794921875,2.6206416805507612e-05,305.31787109375,296.28668212890625,0.07216494530439377,0.0,0.8041236996650696,0.12371134012937544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5969041326671201,1599.0,0.6033818832198916,0.9700000286102296
9062,3,0,-92.35179758122145,41.51850747292618,2016-06-15,../data/tiles/input_tile_lat_41.51716_lon_-92.35584_2016-06-15.npy,391.9791564941406,487.0520935058594,863.28125,771.8333129882812,4465.58349609375,3037.291748046875,1645.8333740234375,2957.927001953125,2929.447998046875,2.599632716737688e-05,305.3001403808594,296.29180908203125,0.010416666977107523,0.0,0.8854166865348816,0.1041666641831398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6265183762758503,1572.0,0.6033818832198916,0.959999978542328
9063,3,0,-92.34910263536908,41.51850747292618,2016-06-15,../data/tiles/input_tile_lat_41.51716_lon_-92.35584_2016-06-15.npy,417.948974609375,506.2653198242188,908.7244873046876,792.3877563476562,4752.44921875,3219.234619140625,1720.653076171875,2954.30615234375,2926.142822265625,2.6051093300338835e-05,305.314697265625,296.2918395996094,0.02040816284716129,0.0,0.9081632494926452,0.0714285746216774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6127954946169775,1928.0,0.6033818832198916,0.9800000190734864
9064,3,0,-92.34640768951674,41.51850747292618,2016-06-15,../data/tiles/input_tile_lat_41.51716_lon_-92.35584_2016-06-15.npy,431.5052490234375,492.631591796875,837.9684448242188,679.6526489257812,4837.9892578125,3000.368408203125,1545.8526611328125,2954.26318359375,2926.4736328125,2.612746538943611e-05,305.33416748046875,296.29205322265625,0.0,0.17894737422466278,0.8210526108741759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7127704336218262,1899.0,0.6033818832198916,0.9499999880790709
9065,3,0,-92.34371274366438,41.51850747292618,2016-06-15,../data/tiles/input_tile_lat_41.51716_lon_-92.35584_2016-06-15.npy,241.4583282470703,296.0208435058594,596.875,349.2083435058594,4914.10400390625,2047.6875,834.21875,2954.583251953125,2926.520751953125,2.620119630591944e-05,305.3533935546875,296.2925109863281,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7291728197728142,1863.0,0.6033818832198916,0.959999978542328
9069,3,0,-92.34371274366438,41.51581252707382,2016-06-15,../data/tiles/input_tile_lat_41.51716_lon_-92.35584_2016-06-15.npy,176.63735961914062,261.29669189453125,617.6923217773438,412.6703186035156,3543.53857421875,1875.82421875,882.7362670898438,2950.615478515625,2924.769287109375,2.60564611380687e-05,305.3503723144531,296.29730224609375,0.0,0.21978022158145905,0.7802197933197021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6430356458658375,1453.0,0.6033818832198916,0.9100000262260436
9164,0,1,-88.27434274366438,39.93926725633562,2016-06-15,../data/tiles/input_tile_lat_39.92714_lon_-88.28647_2016-06-15.npy,387.3110961914063,418.76666259765625,659.6555786132812,552.9222412109375,4079.577880859375,2389.466552734375,1410.0888671875,2992.63330078125,2966.888916015625,3.7842139136046164e-05,296.8203430175781,296.7114562988281,0.0,0.4888888895511627,0.36666667461395264,0.0,0.0,0.02222222276031971,0.0,0.0,0.0,0.12222222238779068,0.0,0.0,0.7018717723101301,1126.0,0.6640913833644503,0.8999999761581421
10331,1,3,-93.30041747292616,42.55336725633562,2016-06-15,../data/tiles/input_tile_lat_42.54124_lon_-93.29907_2016-06-15.npy,447.2799987792969,544.760009765625,865.1500244140625,936.2899780273438,3245.93994140625,3116.699951171875,2117.14990234375,3035.2900390625,3009.2099609375,6.199401832418516e-05,298.87152099609375,294.95526123046875,0.0,0.3100000023841858,0.6899999976158142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5483473368758394,1810.0,0.6389566515109001,1.0
10332,1,3,-93.29772252707382,42.55336725633562,2016-06-15,../data/tiles/input_tile_lat_42.54124_lon_-93.29907_2016-06-15.npy,264.1099853515625,303.239990234375,564.719970703125,432.4700012207031,3688.93994140625,2086.909912109375,1195.3599853515625,3016.1201171875,2990.27001953125,6.226241384865716e-05,298.8945617675781,294.9540100097656,0.05000000074505806,0.7900000214576721,0.1599999964237213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7544300724896352,1855.0,0.6389566515109001,1.0
10335,1,3,-93.30041747292616,42.55067231048326,2016-06-15,../data/tiles/input_tile_lat_42.54124_lon_-93.29907_2016-06-15.npy,482.2200012207031,586.9600219726562,936.22998046875,1041.239990234375,3266.14990234375,3298.89990234375,2287.719970703125,3037.719970703125,3010.6201171875,6.195919559104368e-05,298.87664794921875,294.96051025390625,0.0,0.30000001192092896,0.699999988079071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5202340965844037,1616.0,0.6389566515109001,1.0
10336,1,3,-93.29772252707382,42.55067231048326,2016-06-15,../data/tiles/input_tile_lat_42.54124_lon_-93.29907_2016-06-15.npy,244.8000030517578,276.33999633789057,511.4200134277344,363.30999755859375,3515.2900390625,1962.8399658203125,1069.3699951171877,3008.669921875,2986.330078125,6.223209493327886e-05,298.8998718261719,294.9592590332031,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7785861769254031,1516.0,0.6389566515109001,1.0
10339,1,3,-93.30041747292616,42.5479773646309,2016-06-15,../data/tiles/input_tile_lat_42.54124_lon_-93.29907_2016-06-15.npy,314.6199951171875,377.8800048828125,680.7100219726562,622.1099853515625,3718.64990234375,2342.409912109375,1391.510009765625,3011.1298828125,2987.860107421875,6.178164039738476e-05,298.87744140625,294.96441650390625,0.23000000417232516,0.4600000083446503,0.119999997317791,0.119999997317791,0.0,0.03999999910593033,0.009999999776482582,0.0,0.0,0.0,0.0,0.0,0.6725456662845919,1542.0,0.6389566515109001,1.0
10340,1,3,-93.29772252707382,42.5479773646309,2016-06-15,../data/tiles/input_tile_lat_42.54124_lon_-93.29907_2016-06-15.npy,211.4545440673828,240.6565704345703,467.2929382324219,313.18182373046875,3665.60595703125,1758.0201416015625,877.1212158203125,2997.353515625,2977.141357421875,6.205369572853671e-05,298.900634765625,294.96331787109375,0.09090909361839294,0.808080792427063,0.0,0.020202020183205605,0.0,0.0,0.010101010091602802,0.0,0.0,0.0,0.0,0.0,0.7550055722411461,1405.0,0.6389566515109001,0.9900000095367432
10347,1,3,-93.30041747292616,42.542587472926186,2016-06-15,../data/tiles/input_tile_lat_42.54124_lon_-93.29907_2016-06-15.npy,442.9090881347656,542.1312866210939,901.565673828125,971.3232421875,3394.171630859375,3171.040283203125,2282.505126953125,3036.080810546875,3009.959716796875,6.128630047896877e-05,298.8749084472656,294.9712219238281,0.04040404036641121,0.21212121844291687,0.5252525210380554,0.0,0.0,0.2222222238779068,0.0,0.0,0.0,0.0,0.0,0.0,0.5330058537681444,1478.0,0.6389566515109001,0.9900000095367432
