,fold,grid_fold,lon,lat,date,tile_file,ref_1,ref_2,ref_3,ref_4,ref_5,ref_6,ref_7,ref_10,ref_11,Rainf_f_tavg,SWdown_f_tavg,Tair_f_tavg,grassland_pasture,corn,soybean,deciduous_forest,evergreen_forest,developed_open_space,woody_wetlands,open_water,alfalfa,developed_low_intensity,developed_med_intensity,missing_reflectance,SIF,num_soundings,coarse_sif,fraction_valid
161,0,4,-93.5207336281678,42.76290362816781,2016-06-15,../data/tiles/input_tile_lat_42.75684_lon_-93.51467_2016-06-15.npy,532.280029296875,620.3200073242188,863.760009765625,1004.9600219726562,2209.39990234375,3437.39990234375,2874.9599609375,3060.56005859375,3024.159912109375,5.365447213989682e-05,297.0898132324219,294.7839050292969,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17720329067229754,279.0,0.38407375711919467,1.0
162,0,4,-93.51938615524162,42.76290362816781,2016-06-15,../data/tiles/input_tile_lat_42.75684_lon_-93.51467_2016-06-15.npy,524.4000244140625,611.6400146484375,849.0,985.8400268554688,2158.919921875,3427.760009765625,2895.52001953125,3055.39990234375,3021.56005859375,5.3725208999821916e-05,297.1006774902344,294.7818298339844,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16517835068853587,302.0,0.38407375711919467,1.0
171,0,4,-93.51938615524162,42.76155615524164,2016-06-15,../data/tiles/input_tile_lat_42.75684_lon_-93.51467_2016-06-15.npy,325.0869445800781,360.13043212890625,592.6521606445312,471.2173767089844,3085.9130859375,2233.0,1419.2174072265625,3029.173828125,3000.13037109375,5.376412445912138e-05,297.09808349609375,294.7835998535156,0.17391304671764374,0.8260869383811951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5030006731736449,298.0,0.38407375711919467,0.9200000166893004
178,0,4,-93.52208110109396,42.76020868231546,2016-06-15,../data/tiles/input_tile_lat_42.75684_lon_-93.51467_2016-06-15.npy,303.3599853515625,367.7200012207031,653.0800170898438,576.1199951171875,3179.800048828125,2493.280029296875,1617.280029296875,3030.0,2997.239990234375,5.366094774217345e-05,297.07379150390625,294.78955078125,0.0,0.6000000238418579,0.20000000298023224,0.0,0.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.5269129565590539,295.0,0.38407375711919467,1.0
179,0,4,-93.5207336281678,42.76020868231546,2016-06-15,../data/tiles/input_tile_lat_42.75684_lon_-93.51467_2016-06-15.npy,299.60870361328125,363.86956787109375,640.0869750976562,562.6521606445311,3247.04345703125,2472.9130859375,1574.04345703125,3027.434814453125,2996.04345703125,5.373419844545424e-05,297.0848693847656,294.7873840332031,0.0,0.6521739363670349,0.1304347813129425,0.0,0.0,0.21739129722118375,0.0,0.0,0.0,0.0,0.0,0.0,0.5512561948207643,270.0,0.38407375711919467,0.9200000166893004
180,0,4,-93.51938615524162,42.76020868231546,2016-06-15,../data/tiles/input_tile_lat_42.75684_lon_-93.51467_2016-06-15.npy,312.0799865722656,385.67999267578125,670.0800170898438,623.8400268554688,3029.43994140625,2656.239990234375,1803.6800537109373,3028.47998046875,2997.52001953125,5.3804946219315746e-05,297.0956726074219,294.78533935546875,0.07999999821186066,0.6399999856948853,0.119999997317791,0.0,0.0,0.1599999964237213,0.0,0.0,0.0,0.0,0.0,0.0,0.5092157184221816,277.0,0.38407375711919467,1.0
187,0,4,-93.52208110109396,42.75886120938927,2016-06-15,../data/tiles/input_tile_lat_42.75684_lon_-93.51467_2016-06-15.npy,361.478271484375,401.478271484375,626.04345703125,563.4347534179688,2702.739013671875,2636.173828125,1862.7825927734373,3047.260986328125,3011.0869140625,5.370018698158674e-05,297.0713195800781,294.79132080078125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4717427392839274,284.0,0.38407375711919467,0.9200000166893004
196,0,4,-93.52208110109396,42.757513736463096,2016-06-15,../data/tiles/input_tile_lat_42.75684_lon_-93.51467_2016-06-15.npy,364.75,404.9166564941406,632.0416870117188,569.2083129882812,2836.041748046875,2691.375,1877.5416259765625,3048.208251953125,3012.791748046875,5.373759267968126e-05,297.0683288574219,294.7931823730469,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444781166416583,295.0,0.38407375711919467,0.959999978542328
197,0,4,-93.5207336281678,42.757513736463096,2016-06-15,../data/tiles/input_tile_lat_42.75684_lon_-93.51467_2016-06-15.npy,411.9599914550781,457.7200012207031,658.6400146484375,642.0800170898438,2294.8798828125,2756.47998046875,2164.0,3053.0,3018.239990234375,5.3811425459571176e-05,297.0796203613281,294.7909851074219,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35492715102510725,298.0,0.38407375711919467,1.0
205,0,4,-93.52208110109396,42.75616626353692,2016-06-15,../data/tiles/input_tile_lat_42.75684_lon_-93.51467_2016-06-15.npy,352.7083435058594,391.25,625.1666870117188,546.75,3044.625,2651.333251953125,1775.125,3045.25,3009.916748046875,5.377707202569582e-05,297.066162109375,294.7948303222656,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5146362928275472,293.0,0.38407375711919467,0.959999978542328
206,0,4,-93.5207336281678,42.75616626353692,2016-06-15,../data/tiles/input_tile_lat_42.75684_lon_-93.51467_2016-06-15.npy,367.2608642578125,409.9565124511719,629.3478393554688,578.2608642578125,2553.565185546875,2677.739013671875,1964.3477783203125,3054.739013671875,3018.826171875,5.3850933909416206e-05,297.07733154296875,294.79266357421875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3916108101111522,287.0,0.38407375711919467,0.9200000166893004
214,0,4,-93.52208110109396,42.754818790610734,2016-06-15,../data/tiles/input_tile_lat_42.75684_lon_-93.51467_2016-06-15.npy,372.0416564941406,414.5,643.1666870117188,589.875,2761.833251953125,2777.416748046875,1996.375,3053.083251953125,3018.875,5.381694063544274e-05,297.0636291503906,294.7966003417969,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4454243275198629,284.0,0.38407375711919467,0.959999978542328
215,0,4,-93.5207336281678,42.754818790610734,2016-06-15,../data/tiles/input_tile_lat_42.75684_lon_-93.51467_2016-06-15.npy,381.6400146484375,425.9599914550781,648.5999755859375,611.2000122070312,2555.919921875,2776.8798828125,2073.840087890625,3058.60009765625,3023.280029296875,5.388991121435538e-05,297.0745849609375,294.7945251464844,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3939123592691719,287.0,0.38407375711919467,1.0
222,0,4,-93.52342857402016,42.753471317684564,2016-06-15,../data/tiles/input_tile_lat_42.75684_lon_-93.51467_2016-06-15.npy,372.1304321289063,412.2608642578125,617.3912963867188,568.521728515625,2274.95654296875,2533.86962890625,1930.8260498046875,3066.739013671875,3030.0869140625,5.3780811867909506e-05,297.050048828125,294.80047607421875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3512965737249334,232.0,0.38407375711919467,0.9200000166893004
223,0,4,-93.52208110109396,42.753471317684564,2016-06-15,../data/tiles/input_tile_lat_42.75684_lon_-93.51467_2016-06-15.npy,377.75,419.8333435058594,629.4166870117188,587.7083129882812,2442.416748046875,2738.333251953125,2062.208251953125,3061.958251953125,3025.875,5.3854299039812765e-05,297.06103515625,294.7983703613281,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37664984131826296,317.0,0.38407375711919467,0.959999978542328
231,0,4,-93.52342857402016,42.75212384475838,2016-06-15,../data/tiles/input_tile_lat_42.75684_lon_-93.51467_2016-06-15.npy,432.5833435058594,484.5,675.125,688.375,1922.0833740234373,2727.791748046875,2291.125,3075.0,3037.583251953125,5.38184103788808e-05,297.0473327636719,294.8023376464844,0.0,0.875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2605346709942104,240.0,0.38407375711919467,0.959999978542328
232,0,4,-93.52208110109396,42.75212384475838,2016-06-15,../data/tiles/input_tile_lat_42.75684_lon_-93.51467_2016-06-15.npy,374.8333435058594,416.4166564941406,626.5,585.1666870117188,2345.958251953125,2586.875,1948.0,3064.291748046875,3029.333251953125,5.389262150856666e-05,297.0581970214844,294.8002624511719,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3856166447540619,291.0,0.38407375711919467,0.959999978542328
240,0,4,-93.52342857402016,42.7507763718322,2016-06-15,../data/tiles/input_tile_lat_42.75684_lon_-93.51467_2016-06-15.npy,382.1304321289063,425.60870361328125,644.6087036132812,600.7825927734375,2504.78271484375,2675.95654296875,1992.0869140625,3065.13037109375,3027.347900390625,5.3851490520173684e-05,297.04437255859375,294.8041076660156,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.358629307206602,295.0,0.38407375711919467,0.9200000166893004
241,0,4,-93.52208110109396,42.7507763718322,2016-06-15,../data/tiles/input_tile_lat_42.75684_lon_-93.51467_2016-06-15.npy,386.9200134277344,434.9599914550781,665.9600219726562,640.6400146484375,2678.239990234375,2931.199951171875,2161.56005859375,3058.1201171875,3022.639892578125,5.3931216825731105e-05,297.05572509765625,294.802001953125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3765359370706208,304.0,0.38407375711919467,1.0
248,0,4,-93.52477604694631,42.74942889890602,2016-06-15,../data/tiles/input_tile_lat_42.75684_lon_-93.51467_2016-06-15.npy,405.86956787109375,452.6956481933594,655.8261108398438,634.6956787109375,2141.304443359375,2642.521728515625,2114.13037109375,3071.652099609375,3034.478271484375,5.381073424359784e-05,297.0314025878906,294.8080749511719,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2556171399619317,204.0,0.38407375711919467,0.9200000166893004
249,0,4,-93.52342857402016,42.74942889890602,2016-06-15,../data/tiles/input_tile_lat_42.75684_lon_-93.51467_2016-06-15.npy,379.4400024414063,423.9599914550781,633.4000244140625,592.5999755859375,2256.0400390625,2604.679931640625,2000.0799560546875,3066.800048828125,3030.43994140625,5.388501085690223e-05,297.042236328125,294.8060607910156,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.341806328530359,298.0,0.38407375711919467,1.0
250,0,4,-93.52208110109396,42.74942889890602,2016-06-15,../data/tiles/input_tile_lat_42.75684_lon_-93.51467_2016-06-15.npy,381.760009765625,426.6400146484375,634.7999877929688,600.0800170898438,2143.47998046875,2633.760009765625,2078.199951171875,3065.360107421875,3030.0,5.396203778218478e-05,297.05340576171875,294.8038635253906,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36646511086785466,297.0,0.38407375711919467,1.0
257,0,4,-93.52477604694631,42.74808142597984,2016-06-15,../data/tiles/input_tile_lat_42.75684_lon_-93.51467_2016-06-15.npy,352.3043518066406,392.3043518066406,605.478271484375,538.9130249023439,2457.347900390625,2510.608642578125,1834.3477783203125,3057.695556640625,3022.04345703125,5.382131348596886e-05,297.0290832519531,294.81036376953125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28736781460592875,228.0,0.38407375711919467,0.9200000166893004
258,0,4,-93.52342857402016,42.74808142597984,2016-06-15,../data/tiles/input_tile_lat_42.75684_lon_-93.51467_2016-06-15.npy,355.0416564941406,394.9166564941406,605.5833129882812,543.5833129882811,2253.875,2443.916748046875,1844.7083740234373,3058.125,3023.625,5.390032310970128e-05,297.0404968261719,294.8081970214844,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34577392551839664,303.0,0.38407375711919467,0.959999978542328
259,0,4,-93.52208110109396,42.74808142597984,2016-06-15,../data/tiles/input_tile_lat_42.75684_lon_-93.51467_2016-06-15.npy,355.44000244140625,394.760009765625,606.52001953125,537.4000244140625,2295.840087890625,2437.719970703125,1824.280029296875,3062.919921875,3026.0400390625,5.397641871240921e-05,297.0516052246094,294.8061218261719,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33653982138890803,301.0,0.38407375711919467,1.0
266,0,4,-93.52477604694631,42.746733953053656,2016-06-15,../data/tiles/input_tile_lat_42.75684_lon_-93.51467_2016-06-15.npy,336.0869445800781,384.2608642578125,608.2174072265625,556.3043212890625,2570.478271484375,2711.826171875,1995.8695068359373,3045.13037109375,3012.86962890625,5.383423922467046e-05,297.0273742675781,294.8124694824219,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3885853194194967,256.0,0.38407375711919467,0.9200000166893004
267,0,4,-93.52342857402016,42.746733953053656,2016-06-15,../data/tiles/input_tile_lat_42.75684_lon_-93.51467_2016-06-15.npy,285.5416564941406,321.7916564941406,560.25,444.375,3254.291748046875,2389.875,1463.0,3035.583251953125,3004.5,5.391186277847737e-05,297.03857421875,294.8103942871094,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4986892056473189,288.0,0.38407375711919467,0.959999978542328
268,0,4,-93.52208110109396,42.746733953053656,2016-06-15,../data/tiles/input_tile_lat_42.75684_lon_-93.51467_2016-06-15.npy,298.34783935546875,342.5652160644531,572.521728515625,483.0869445800781,2681.260986328125,2406.13037109375,1661.6956787109375,3046.739013671875,3012.86962890625,5.398848952609114e-05,297.04949951171875,294.80841064453125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3607816971630373,299.0,0.38407375711919467,0.9200000166893004
274,0,4,-93.52477604694631,42.74538648012748,2016-06-15,../data/tiles/input_tile_lat_42.75684_lon_-93.51467_2016-06-15.npy,304.5,436.7916564941406,772.9583129882812,827.5,2548.958251953125,2897.0,2282.041748046875,3053.333251953125,3022.041748046875,5.384602991398424e-05,297.0252990722656,294.8147888183594,0.0,0.2083333283662796,0.25,0.0,0.0,0.4166666567325592,0.0,0.0,0.0,0.125,0.0,0.0,0.3095592440840559,290.0,0.38407375711919467,0.959999978542328
275,0,4,-93.52342857402016,42.74538648012748,2016-06-15,../data/tiles/input_tile_lat_42.75684_lon_-93.51467_2016-06-15.npy,317.75,446.2916564941406,789.875,841.4166870117188,2612.875,2900.583251953125,2276.041748046875,3051.791748046875,3019.25,5.392688399297185e-05,297.0368347167969,294.8126220703125,0.0,0.125,0.375,0.0,0.0,0.2916666567325592,0.0,0.0,0.0,0.2083333283662796,0.0,0.0,0.3503098329576865,306.0,0.38407375711919467,0.959999978542328
276,0,4,-93.52208110109396,42.74538648012748,2016-06-15,../data/tiles/input_tile_lat_42.75684_lon_-93.51467_2016-06-15.npy,252.0800018310547,390.2799987792969,732.0800170898438,776.9600219726562,2427.840087890625,2664.360107421875,2114.280029296875,3054.60009765625,3020.280029296875,5.4004147386876866e-05,297.0480041503906,294.8105773925781,0.0,0.03999999910593033,0.20000000298023224,0.0,0.0,0.5600000023841858,0.0,0.0,0.0,0.20000000298023224,0.0,0.0,0.3042682041493485,286.0,0.38407375711919467,1.0
282,0,4,-93.52477604694631,42.744039007201295,2016-06-15,../data/tiles/input_tile_lat_42.75684_lon_-93.51467_2016-06-15.npy,486.5199890136719,561.3200073242189,773.4400024414062,881.280029296875,1994.280029296875,3166.719970703125,2676.8798828125,3070.159912109375,3034.080078125,5.385926488088444e-05,297.0235290527344,294.81695556640625,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13298189163799184,294.0,0.38407375711919467,1.0
283,0,4,-93.52342857402016,42.744039007201295,2016-06-15,../data/tiles/input_tile_lat_42.75684_lon_-93.51467_2016-06-15.npy,471.625,536.9166870117189,741.4583129882812,825.0416870117188,1915.8333740234373,2952.333251953125,2491.916748046875,3070.583251953125,3035.333251953125,5.393719766288996e-05,297.0346984863281,294.8149108886719,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17576826668567255,285.0,0.38407375711919467,0.959999978542328
284,0,4,-93.52208110109396,42.744039007201295,2016-06-15,../data/tiles/input_tile_lat_42.75684_lon_-93.51467_2016-06-15.npy,479.0,548.2916870117189,741.2083129882812,827.0416870117188,1829.625,2879.875,2465.916748046875,3071.208251953125,3035.458251953125,5.4017116781324155e-05,297.046142578125,294.8127746582031,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16991214867666288,273.0,0.38407375711919467,0.959999978542328
564,0,4,-92.402328898906,45.00509351987253,2016-06-15,../data/tiles/input_tile_lat_44.99364_lon_-92.40974_2016-06-15.npy,320.625,410.125,754.875,794.0833129882812,3687.333251953125,2566.125,1631.5833740234375,2998.916748046875,2981.166748046875,5.44465146958828e-05,292.7566833496094,292.2138671875,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.6697372788885976,196.0,0.5415831217783004,0.959999978542328
573,0,4,-92.402328898906,45.003746046946354,2016-06-15,../data/tiles/input_tile_lat_44.99364_lon_-92.40974_2016-06-15.npy,449.875,598.2916870117188,1006.7083129882812,1315.25,2910.666748046875,3463.583251953125,2468.5,3013.083251953125,2992.916748046875,5.447832518257201e-05,292.7529602050781,292.2149658203125,0.0,0.0,0.0833333358168602,0.0,0.0,0.0,0.0,0.0,0.9166666865348816,0.0,0.0,0.0,0.6326453583991086,206.0,0.5415831217783004,0.959999978542328
598,0,4,-92.40098142597981,45.001051101093985,2016-06-15,../data/tiles/input_tile_lat_44.99364_lon_-92.40974_2016-06-15.npy,476.478271484375,633.8261108398438,1038.1739501953123,1392.3477783203125,2902.0869140625,3592.695556640625,2613.0,3013.13037109375,2994.652099609375,5.455822247313336e-05,292.741455078125,292.21453857421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6476434457889131,170.0,0.5415831217783004,0.9200000166893004
617,0,4,-92.41445615524162,44.99835615524163,2016-06-15,../data/tiles/input_tile_lat_44.99364_lon_-92.40974_2016-06-15.npy,473.4347839355469,581.3478393554688,954.7391357421876,1065.6956787109377,3176.391357421875,3272.391357421875,2490.521728515625,3018.0869140625,3000.0869140625,5.445520582725294e-05,292.777587890625,292.24554443359375,0.0,0.0,0.8695651888847351,0.0,0.0,0.1304347813129425,0.0,0.0,0.0,0.0,0.0,0.0,0.3591695330186885,195.0,0.5415831217783004,0.9200000166893004
621,0,4,-92.40906626353691,44.99835615524163,2016-06-15,../data/tiles/input_tile_lat_44.99364_lon_-92.40974_2016-06-15.npy,199.43478393554688,257.91305541992193,502.65216064453125,449.9565124511719,3078.173828125,1531.95654296875,875.521728515625,2978.13037109375,2965.13037109375,5.452159166452475e-05,292.7601623535156,292.2339782714844,0.0,0.04347826167941093,0.0,0.8260869383811951,0.1304347813129425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4037646186658209,197.0,0.5415831217783004,0.9200000166893004
631,0,4,-92.41580362816781,44.99700868231545,2016-06-15,../data/tiles/input_tile_lat_44.99364_lon_-92.40974_2016-06-15.npy,409.3478393554688,497.3043518066406,876.5652465820312,840.1738891601562,3633.78271484375,3028.260986328125,2119.0,3013.0,2995.0869140625,5.447181320050731e-05,292.778564453125,292.24945068359375,0.0,0.0,0.782608687877655,0.0,0.0,0.21739129722118375,0.0,0.0,0.0,0.0,0.0,0.0,0.35912846217292904,194.0,0.5415831217783004,0.9200000166893004
881,4,0,-90.54147142597981,41.31437099279871,2016-06-15,../data/tiles/input_tile_lat_41.30157_lon_-90.55023_2016-06-15.npy,203.04347229003903,339.0434875488281,746.7825927734375,701.0,4198.60888671875,2445.0,1206.1739501953125,2929.826171875,2904.826171875,3.299949094071053e-05,308.6189880371094,296.18194580078125,0.0,0.1304347813129425,0.6086956262588501,0.0,0.0,0.17391304671764374,0.0,0.0,0.0,0.08695652335882187,0.0,0.0,0.5736528473448734,103.0,0.6163404570060853,0.9200000166893004
885,4,0,-90.55090373646307,41.31302351987252,2016-06-15,../data/tiles/input_tile_lat_41.30157_lon_-90.55023_2016-06-15.npy,235.47999572753903,390.7999877929688,827.2000122070312,832.8800048828125,3982.679931640625,2495.159912109375,1264.9599609375,2932.360107421875,2907.919921875,3.254455077694729e-05,308.6082763671875,296.1873779296875,0.0,0.0,0.6399999856948853,0.0,0.0,0.119999997317791,0.0,0.0,0.0,0.239999994635582,0.0,0.0,0.5060893622943687,124.0,0.6163404570060853,1.0
