,fold,grid_fold,lon,lat,date,tile_file,ref_1,ref_2,ref_3,ref_4,ref_5,ref_6,ref_7,ref_10,ref_11,Rainf_f_tavg,SWdown_f_tavg,Tair_f_tavg,grassland_pasture,corn,soybean,deciduous_forest,evergreen_forest,developed_open_space,woody_wetlands,open_water,alfalfa,developed_low_intensity,developed_med_intensity,missing_reflectance,SIF,num_soundings,fraction_valid,fine_sif_file,fine_soundings_file
10,0,4,-92.40974,44.99364,2016-06-15,../data/tiles/input_tile_lat_44.99364_lon_-92.40974_2016-06-15.npy,323.5796813964844,404.224853515625,728.0634155273438,731.5621337890625,3420.9716796875,2475.804443359375,1628.6224365234375,2996.307373046875,2979.378662109375,5.449495802167803e-05,292.7646789550781,292.2334289550781,0.12222795188426973,0.2362042218446732,0.15007735788822174,0.19443011283874512,0.022692108526825905,0.03403816372156143,0.0005157297709956765,0.0,0.2258896380662918,0.008251676335930824,0.0,0.0,0.5415831217783004,16679.0,0.1939,../data/tiles/fine_sif_lat_44.99364_lon_-92.40974_2016-06-15.npy,../data/tiles/fine_soundings_lat_44.99364_lon_-92.40974_2016-06-15.npy
11,3,0,-93.37992,43.34972,2016-06-15,../data/tiles/input_tile_lat_43.34972_lon_-93.37992_2016-06-15.npy,416.6819152832031,496.49462890625,881.083251953125,721.2551879882812,3889.116455078125,2616.467529296875,1667.42138671875,2960.216552734375,2927.518310546875,5.631864405586384e-05,297.047119140625,294.13690185546875,0.06504645943641663,0.564689040184021,0.2308792024850845,0.009292352013289928,0.0,0.07326661795377731,0.004288777709007263,0.02323087863624096,0.0007147963042370975,0.003216583281755448,0.0,0.010300000198185444,0.4804731600804253,31419.0,0.27980000000000005,../data/tiles/fine_sif_lat_43.34972_lon_-93.37992_2016-06-15.npy,../data/tiles/fine_soundings_lat_43.34972_lon_-93.37992_2016-06-15.npy
12,0,1,-92.0594,45.613479999999996,2016-06-15,../data/tiles/input_tile_lat_45.61348_lon_-92.0594_2016-06-15.npy,106.85775756835938,146.66163635253906,374.837646484375,226.4360656738281,3292.6416015625,1338.489990234375,580.7212524414062,2945.869140625,2934.616455078125,4.461166827240959e-05,290.6918640136719,291.04803466796875,0.017959769815206528,0.0,0.0,0.7449712753295898,0.004310344811528921,0.0,0.02514367736876011,0.06752873212099075,0.0,0.0,0.0,0.05150000005960465,0.4810130647458564,4910.0,0.1392,../data/tiles/fine_sif_lat_45.61348_lon_-92.0594_2016-06-15.npy,../data/tiles/fine_soundings_lat_45.61348_lon_-92.0594_2016-06-15.npy
13,4,0,-93.59551,41.94835,2016-06-15,../data/tiles/input_tile_lat_41.94835_lon_-93.59551_2016-06-15.npy,307.7209777832031,357.3918151855469,616.6763916015625,562.4234008789061,3248.664794921875,2433.125244140625,1558.0723876953125,3028.325927734375,3000.19970703125,2.4663255317136645e-05,293.29827880859375,296.0758056640625,0.10724233835935593,0.2242339849472046,0.4038997292518616,0.16341689229011536,0.0,0.03853296115994453,0.028319405391812325,0.0,0.01578458771109581,0.015320334583520891,0.000928505090996623,0.0,0.5429655366179008,38419.0,0.21540000000000006,../data/tiles/fine_sif_lat_41.94835_lon_-93.59551_2016-06-15.npy,../data/tiles/fine_soundings_lat_41.94835_lon_-93.59551_2016-06-15.npy
14,1,4,-88.58292,40.00799,2016-06-15,../data/tiles/input_tile_lat_40.00799_lon_-88.58292_2016-06-15.npy,413.5238037109375,462.8155822753906,747.792236328125,681.3125610351562,3795.91259765625,2564.383544921875,1503.3402099609375,3008.87451171875,2981.601806640625,3.153796205879189e-05,298.41412353515625,296.77825927734375,0.0614718608558178,0.38095238804817205,0.4545454680919647,0.0008658008882775903,0.0,0.023376623168587685,0.0,0.0,0.0008658008882775903,0.052813854068517685,0.010389610193669796,0.0,0.5871743072298566,13784.0,0.11550000000000005,../data/tiles/fine_sif_lat_40.00799_lon_-88.58292_2016-06-15.npy,../data/tiles/fine_soundings_lat_40.00799_lon_-88.58292_2016-06-15.npy
15,3,3,-93.29907,42.51429,2016-06-15,../data/tiles/input_tile_lat_42.51429_lon_-93.29907_2016-06-15.npy,289.8338317871094,349.2081298828125,619.6605834960938,544.3817138671875,3292.87841796875,2184.89111328125,1366.911376953125,3013.867919921875,2990.27685546875,5.8833556977333494e-05,298.8729553222656,294.9986877441406,0.20981387794017792,0.2487309575080872,0.2179356962442398,0.15093062818050385,0.0,0.0727580338716507,0.04500846192240715,0.014551607891917229,0.0037225042469799523,0.027749577537178997,0.003045685356482864,0.0,0.593306918465106,39503.0,0.2955,../data/tiles/fine_sif_lat_42.51429_lon_-93.29907_2016-06-15.npy,../data/tiles/fine_soundings_lat_42.51429_lon_-93.29907_2016-06-15.npy
16,3,4,-93.13736999999999,42.406490000000005,2016-06-15,../data/tiles/input_tile_lat_42.40649_lon_-93.13737_2016-06-15.npy,300.46728515625,358.9353332519531,631.3553466796875,553.00830078125,3509.1845703125,2367.306396484375,1463.215576171875,3024.316162109375,3000.373779296875,5.9320016589481384e-05,299.8252868652344,295.1737060546875,0.016831418499350548,0.7186748385429382,0.20812182128429413,0.001068661455065012,0.0,0.04969276115298271,0.0,0.0,0.0,0.0045418115332722655,0.000534330727532506,0.0,0.7039686726232143,33312.0,0.3743,../data/tiles/fine_sif_lat_42.40649_lon_-93.13737_2016-06-15.npy,../data/tiles/fine_soundings_lat_42.40649_lon_-93.13737_2016-06-15.npy
17,3,2,-97.26064000000001,44.7511,2016-08-01,../data/tiles/input_tile_lat_44.7511_lon_-97.26064_2016-08-01.npy,224.4123992919922,241.5642852783203,437.6748962402344,259.103271484375,4785.5576171875,1868.0853271484373,821.4284057617188,2952.500244140625,2939.189208984375,4.6812594518996775e-05,265.9476928710937,295.2188415527344,0.0,0.44836774468421936,0.504996657371521,0.0013324450701475146,0.0,0.04530313238501549,0.0,0.0,0.0,0.0,0.0,0.156700000166893,0.3880755855885186,15301.0,0.1501,../data/tiles/fine_sif_lat_44.7511_lon_-97.26064_2016-08-01.npy,../data/tiles/fine_soundings_lat_44.7511_lon_-97.26064_2016-08-01.npy
18,3,0,-93.27212,42.379540000000006,2016-06-15,../data/tiles/input_tile_lat_42.37954_lon_-93.27212_2016-06-15.npy,287.2388610839844,358.53302001953125,651.83447265625,580.7311401367188,3488.680908203125,2344.6201171875,1398.4005126953125,3019.6328125,2997.0185546875,5.0538226787466556e-05,298.7532043457031,295.1839294433594,0.20325900614261627,0.23713549971580505,0.3379073739051819,0.09519725292921066,0.0,0.09262435883283617,0.00300171528942883,0.0012864493764936926,0.02015437372028828,0.0055746142752468595,0.0,0.006300000008195639,0.5762203488842229,38250.0,0.2332,../data/tiles/fine_sif_lat_42.37954_lon_-93.27212_2016-06-15.npy,../data/tiles/fine_soundings_lat_42.37954_lon_-93.27212_2016-06-15.npy
19,2,3,-93.19126999999999,42.56819,2016-06-15,../data/tiles/input_tile_lat_42.56819_lon_-93.19127_2016-06-15.npy,375.1270446777344,474.68798828125,800.4485473632812,799.7251586914062,3378.40625,2741.88330078125,1812.028564453125,3028.502197265625,3004.066650390625,6.561473855981603e-05,299.76800537109375,294.88128662109375,0.017286084592342377,0.3500432074069977,0.3327571451663971,0.004321521148085594,0.0,0.2342264503240585,0.0,0.0008643042529001832,0.004321521148085594,0.0354364737868309,0.013828868046402931,0.0,0.5564781990538512,8646.0,0.11570000000000005,../data/tiles/fine_sif_lat_42.56819_lon_-93.19127_2016-06-15.npy,../data/tiles/fine_soundings_lat_42.56819_lon_-93.19127_2016-06-15.npy
20,3,2,-98.76980999999999,45.586529999999996,2016-08-01,../data/tiles/input_tile_lat_45.58653_lon_-98.76981_2016-08-01.npy,270.40231323242193,338.3916931152344,630.3704223632812,523.14794921875,3463.302734375,2170.64208984375,1077.619873046875,2988.498046875,2957.1083984375,2.1205923985689882e-05,271.6112670898437,295.8616943359375,0.40522244572639465,0.38104447722435,0.12282398343086245,0.007736944127827883,0.0,0.039651837199926376,0.0,0.005802707746624947,0.0,0.0019342360319569707,0.0,0.0,0.5014529605907546,12338.0,0.10340000000000003,../data/tiles/fine_sif_lat_45.58653_lon_-98.76981_2016-08-01.npy,../data/tiles/fine_soundings_lat_45.58653_lon_-98.76981_2016-08-01.npy
21,1,0,-93.75721,41.94835,2016-06-15,../data/tiles/input_tile_lat_41.94835_lon_-93.75721_2016-06-15.npy,290.69061279296875,323.68011474609375,535.228759765625,430.0499572753906,3033.955322265625,2107.481201171875,1321.4942626953125,3028.61083984375,2998.364501953125,2.653748197189998e-05,291.5818786621094,295.9598083496094,0.001752848387695849,0.6266433000564575,0.3584575057029724,0.0,0.0,0.012269938364624977,0.0,0.0,0.0,0.0008764241938479245,0.0,0.0,0.648513852275709,10559.0,0.11409999999999998,../data/tiles/fine_sif_lat_41.94835_lon_-93.75721_2016-06-15.npy,../data/tiles/fine_soundings_lat_41.94835_lon_-93.75721_2016-06-15.npy
22,2,2,-88.23257,40.03494,2016-06-15,../data/tiles/input_tile_lat_40.03494_lon_-88.23257_2016-06-15.npy,417.4088134765625,456.26983642578125,717.9378051757812,601.8168334960938,3792.031494140625,2505.912109375,1486.671875,2992.37646484375,2967.37109375,4.257175532984547e-05,296.6497497558594,296.57440185546875,0.035133011639118195,0.5762711763381958,0.3388707935810089,0.00022449209063779565,0.0,0.017285890877246857,0.00022449209063779565,0.0004489841812755913,0.0,0.02323493175208569,0.0040408577769994744,0.013500000350177288,0.6501862998387894,230214.0,0.8909,../data/tiles/fine_sif_lat_40.03494_lon_-88.23257_2016-06-15.npy,../data/tiles/fine_soundings_lat_40.03494_lon_-88.23257_2016-06-15.npy
23,2,1,-90.41548,45.93687,2016-06-15,../data/tiles/input_tile_lat_45.93687_lon_-90.41548_2016-06-15.npy,247.11839294433597,304.8382263183594,627.111083984375,418.5151062011719,3957.602294921875,1862.54833984375,903.1615600585938,2946.1103515625,2914.65283203125,5.6861397752072655e-05,287.97479248046875,289.62786865234375,0.002432596869766712,0.00040543280192650855,0.0,0.3269815444946289,0.03993513062596321,0.0656801164150238,0.35637542605400085,0.0026353131979703908,0.005878775380551815,0.01419014763087034,0.0,0.049800001084804535,0.3790291959902248,59990.0,0.4933,../data/tiles/fine_sif_lat_45.93687_lon_-90.41548_2016-06-15.npy,../data/tiles/fine_soundings_lat_45.93687_lon_-90.41548_2016-06-15.npy
24,1,0,-88.39426999999999,39.98104,2016-06-15,../data/tiles/input_tile_lat_39.98104_lon_-88.39427_2016-06-15.npy,301.10174560546875,312.26580810546875,532.12646484375,362.2492980957031,4155.0185546875,2033.08251953125,1037.73876953125,2987.06884765625,2962.76806640625,3.6781762901227914e-05,297.55029296875,296.7225341796875,0.0036663610953837633,0.4747937619686127,0.4683776497840881,0.0,0.0,0.019248396158218384,0.0,0.0,0.0,0.03391383960843086,0.0,0.0,0.9060534399114238,8580.0,0.10909999999999996,../data/tiles/fine_sif_lat_39.98104_lon_-88.39427_2016-06-15.npy,../data/tiles/fine_soundings_lat_39.98104_lon_-88.39427_2016-06-15.npy
25,3,0,-92.24804,45.101440000000004,2016-06-15,../data/tiles/input_tile_lat_45.10144_lon_-92.24804_2016-06-15.npy,357.48956298828125,443.0422668457031,809.3983154296875,779.5994262695312,3644.625244140625,2555.32568359375,1706.8106689453125,2982.811279296875,2969.302001953125,5.420557135948911e-05,292.3216247558594,291.905029296875,0.15549296140670776,0.15830986201763153,0.2692957818508148,0.03549295663833618,0.0,0.07830985635519028,0.0,0.0,0.2867605686187744,0.0033802816178649664,0.0005633803084492682,0.0,0.5767930966136794,12571.0,0.1775,../data/tiles/fine_sif_lat_45.10144_lon_-92.24804_2016-06-15.npy,../data/tiles/fine_soundings_lat_45.10144_lon_-92.24804_2016-06-15.npy
26,3,0,-93.48772,42.406490000000005,2016-06-15,../data/tiles/input_tile_lat_42.40649_lon_-93.48772_2016-06-15.npy,295.68853759765625,335.4084777832031,587.3433227539062,496.8611145019531,3192.697265625,2330.640625,1496.0787353515625,3029.170654296875,3003.11376953125,4.121618258068338e-05,296.7702941894531,295.198974609375,0.0869763195514679,0.6602914333343506,0.22495445609092712,0.003642987227067351,0.0,0.016393441706895828,0.005009107291698457,0.0,0.0,0.0,0.0,0.0,0.4831370073867179,34203.0,0.2196,../data/tiles/fine_sif_lat_42.40649_lon_-93.48772_2016-06-15.npy,../data/tiles/fine_soundings_lat_42.40649_lon_-93.48772_2016-06-15.npy
27,4,0,-90.55023,41.30157,2016-06-15,../data/tiles/input_tile_lat_41.30157_lon_-90.55023_2016-06-15.npy,174.89877319335938,252.79200744628903,571.8881225585938,409.6940002441406,4077.391845703125,1819.1446533203125,789.10400390625,2929.89404296875,2907.03173828125,3.257142452639528e-05,308.5408020019531,296.198974609375,0.1356598138809204,0.3596024811267853,0.2673907876014709,0.18349896371364596,0.0,0.024266235530376438,0.0,0.0018488559871912005,0.0030043909791857004,0.019412988796830174,0.0011555349919945002,0.0,0.6163404570060853,19019.0,0.4327,../data/tiles/fine_sif_lat_41.30157_lon_-90.55023_2016-06-15.npy,../data/tiles/fine_soundings_lat_41.30157_lon_-90.55023_2016-06-15.npy
28,4,4,-96.55995,44.34685,2016-08-01,../data/tiles/input_tile_lat_44.34685_lon_-96.55995_2016-08-01.npy,177.57156372070312,209.8016357421875,423.6875,272.8134155273437,4181.59619140625,1587.9710693359375,678.9429321289062,2950.31787109375,2932.138671875,4.864887523581274e-05,260.89102172851557,294.9659729003906,0.04528985545039177,0.8442028760910034,0.049818839877843864,0.011775362305343151,0.0,0.028079710900783542,0.0,0.0009057971183210614,0.0,0.0027173913549631834,0.0018115942366421227,0.1177000030875206,0.6327611874216302,14188.0,0.11040000000000004,../data/tiles/fine_sif_lat_44.34685_lon_-96.55995_2016-08-01.npy,../data/tiles/fine_soundings_lat_44.34685_lon_-96.55995_2016-08-01.npy
29,2,0,-93.24517,42.675990000000006,2016-06-15,../data/tiles/input_tile_lat_42.67599_lon_-93.24517_2016-06-15.npy,307.08544921875,370.85870361328125,686.2522583007812,602.4328002929688,3506.139892578125,2431.72509765625,1519.84912109375,3010.690673828125,2986.63134765625,6.49796420475468e-05,299.2165832519531,294.7396545410156,0.1784975826740265,0.3225361704826355,0.2708476781845093,0.11233632266521454,0.0,0.059958647936582565,0.016540316864848137,0.0,0.024121295660734177,0.0013783597387373447,0.0,0.0,0.6904189501394736,9836.0,0.1451,../data/tiles/fine_sif_lat_42.67599_lon_-93.24517_2016-06-15.npy,../data/tiles/fine_soundings_lat_42.67599_lon_-93.24517_2016-06-15.npy
30,0,0,-91.03532,41.059020000000004,2016-06-15,../data/tiles/input_tile_lat_41.05902_lon_-91.03532_2016-06-15.npy,202.35626220703125,258.52865600585943,551.1207885742189,364.4160461425781,4202.81982421875,1776.6309814453125,767.3792114257812,2950.039794921875,2919.298583984375,1.7628221030463465e-05,308.367431640625,297.05682373046875,0.0626535639166832,0.6986076831817627,0.129811629652977,0.042588043957948685,0.0,0.02497952431440353,0.009418508969247341,0.0,0.00040950041147880256,0.01146601140499115,0.0016380016459152102,0.0,0.5665869450295778,39822.0,0.2442,../data/tiles/fine_sif_lat_41.05902_lon_-91.03532_2016-06-15.npy,../data/tiles/fine_soundings_lat_41.05902_lon_-91.03532_2016-06-15.npy
31,1,4,-98.25777,45.29009,2016-08-01,../data/tiles/input_tile_lat_45.29009_lon_-98.25777_2016-08-01.npy,253.53233337402344,297.87908935546875,519.8687744140625,374.0421752929688,4375.0673828125,1955.1368408203125,884.185546875,2982.890380859375,2961.1416015625,2.58770178334089e-05,270.10598754882807,296.25274658203125,0.12746016681194305,0.1190253049135208,0.6579194068908691,0.0,0.0,0.07029053568840027,0.0,0.012183692306280136,0.0,0.0037488285452127452,0.0,0.0,1.0067404979990522,9755.0,0.10670000000000003,../data/tiles/fine_sif_lat_45.29009_lon_-98.25777_2016-08-01.npy,../data/tiles/fine_soundings_lat_45.29009_lon_-98.25777_2016-08-01.npy
32,1,4,-93.13736999999999,44.185159999999996,2016-06-15,../data/tiles/input_tile_lat_44.18516_lon_-93.13737_2016-06-15.npy,236.6177215576172,281.991943359375,545.1492919921875,429.4727478027344,3087.60595703125,1894.496337890625,1029.95849609375,2968.47705078125,2950.464599609375,4.827390512218699e-05,295.3623962402344,293.4121398925781,0.1214374229311943,0.4628252685070038,0.1982651799917221,0.07496902346611023,0.0,0.11028500646352768,0.0,0.0,0.0012391573982313275,0.011771994642913342,0.008674101904034616,0.0,0.5790932752463039,12861.0,0.1614,../data/tiles/fine_sif_lat_44.18516_lon_-93.13737_2016-06-15.npy,../data/tiles/fine_soundings_lat_44.18516_lon_-93.13737_2016-06-15.npy
33,3,1,-91.76295,41.571059999999996,2016-06-15,../data/tiles/input_tile_lat_41.57106_lon_-91.76295_2016-06-15.npy,230.26698303222656,331.0727233886719,713.3636474609375,518.4268188476561,4712.97705078125,2271.619140625,1006.6564331054688,2941.770263671875,2912.44677734375,4.172492117504589e-05,308.5457763671875,296.28094482421875,0.05933014303445816,0.4708133935928345,0.4095693826675415,0.0,0.0,0.05741626769304276,0.0,0.0,0.0,0.002870813477784395,0.0,0.0,0.5257251748062796,10146.0,0.10450000000000004,../data/tiles/fine_sif_lat_41.57106_lon_-91.76295_2016-06-15.npy,../data/tiles/fine_soundings_lat_41.57106_lon_-91.76295_2016-06-15.npy
34,1,0,-92.73313,44.85889,2016-06-15,../data/tiles/input_tile_lat_44.85889_lon_-92.73313_2016-06-15.npy,272.16384887695307,326.9023132324219,618.4254150390625,525.9291381835939,3659.166748046875,2186.36181640625,1286.81396484375,2988.778564453125,2970.03466796875,5.285791121423245e-05,292.5379638671875,293.1278076171875,0.1896243244409561,0.2389982044696808,0.13130590319633484,0.3180679678916931,0.001788908732123673,0.08658318221569061,0.0,0.0,0.01753130555152893,0.003220035694539547,0.0,0.0,0.6560358864618192,20576.0,0.2795,../data/tiles/fine_sif_lat_44.85889_lon_-92.73313_2016-06-15.npy,../data/tiles/fine_soundings_lat_44.85889_lon_-92.73313_2016-06-15.npy
35,4,3,-88.17867,40.088840000000005,2016-06-15,../data/tiles/input_tile_lat_40.08884_lon_-88.17867_2016-06-15.npy,415.1554260253906,521.3475952148439,905.180419921875,846.8030395507812,3787.7998046875,2491.96630859375,1461.7144775390625,3017.150390625,2987.7451171875,4.3792766518890864e-05,296.6229248046875,296.518798828125,0.008694109506905079,0.1999645084142685,0.04701916128396988,0.002306600334122777,0.0,0.2714691162109375,0.0,0.0003548616077750921,0.0005322924116626382,0.3218594789505005,0.13360539078712466,0.0,0.4970277315130015,68157.0,0.5636,../data/tiles/fine_sif_lat_40.08884_lon_-88.17867_2016-06-15.npy,../data/tiles/fine_soundings_lat_40.08884_lon_-88.17867_2016-06-15.npy
36,4,3,-92.97568000000001,44.6433,2016-06-15,../data/tiles/input_tile_lat_44.6433_lon_-92.97568_2016-06-15.npy,385.2659606933594,418.4306335449219,701.7985229492188,522.7150268554689,4819.06884765625,2497.2509765625,1389.194580078125,2991.040771484375,2964.924560546875,5.299648910295218e-05,294.44317626953125,293.5345458984375,0.013241220265626907,0.6476684212684631,0.3183650076389313,0.006332757417112589,0.0,0.014392631128430368,0.0,0.0,0.0,0.0,0.0,0.3388000130653381,0.8585316098807482,13003.0,0.17369999999999994,../data/tiles/fine_sif_lat_44.6433_lon_-92.97568_2016-06-15.npy,../data/tiles/fine_soundings_lat_44.6433_lon_-92.97568_2016-06-15.npy
37,4,4,-92.43669,44.99364,2016-06-15,../data/tiles/input_tile_lat_44.99364_lon_-92.43669_2016-06-15.npy,365.8353271484375,454.1646728515625,796.3771362304688,799.2313232421875,3530.898193359375,2633.412353515625,1747.1207275390625,3007.39404296875,2989.154541015625,5.444205817184411e-05,292.82977294921875,292.3041076660156,0.19736015796661374,0.1860465109348297,0.2520427405834198,0.054682590067386634,0.0,0.21433061361312866,0.0,0.0,0.051539912819862366,0.021370207890868187,0.011313639581203459,0.0,0.4659205982065362,13428.0,0.15910000000000002,../data/tiles/fine_sif_lat_44.99364_lon_-92.43669_2016-06-15.npy,../data/tiles/fine_soundings_lat_44.99364_lon_-92.43669_2016-06-15.npy
38,0,2,-96.42520999999999,41.22072,2016-06-15,../data/tiles/input_tile_lat_41.22072_lon_-96.42521_2016-06-15.npy,409.0475769042969,525.5460815429689,958.0119018554688,897.284423828125,4318.70068359375,2988.788818359375,1708.746337890625,3017.984130859375,2976.654052734375,3.409626515349373e-05,302.1572265625,297.3690185546875,0.07829534262418747,0.333994060754776,0.5044598579406738,0.0,0.0,0.015857284888625145,0.0,0.0,0.0664023756980896,0.0009910803055390718,0.0,0.09849999845027924,0.6492289537052621,8730.0,0.1009,../data/tiles/fine_sif_lat_41.22072_lon_-96.42521_2016-06-15.npy,../data/tiles/fine_soundings_lat_41.22072_lon_-96.42521_2016-06-15.npy
39,1,1,-88.31342,39.98104,2016-06-15,../data/tiles/input_tile_lat_39.98104_lon_-88.31342_2016-06-15.npy,369.60205078125,399.6309814453125,652.1438598632812,509.6318054199219,3961.227783203125,2267.6474609375,1248.630615234375,2989.87841796875,2964.441650390625,3.844446109724231e-05,297.10870361328125,296.7122802734375,0.01871165633201599,0.4129856824874878,0.468711644411087,0.00030674846493639046,0.0,0.02944785356521606,0.0,0.01022494863718748,0.0,0.040593046694993966,0.008895705454051495,0.0,0.6518402776044898,294874.0,0.978,../data/tiles/fine_sif_lat_39.98104_lon_-88.31342_2016-06-15.npy,../data/tiles/fine_soundings_lat_39.98104_lon_-88.31342_2016-06-15.npy
40,0,1,-91.97855,45.39788,2016-06-15,../data/tiles/input_tile_lat_45.39788_lon_-91.97855_2016-06-15.npy,411.0205993652344,559.2086791992189,1027.950439453125,1010.3322143554688,4230.00830078125,2803.014892578125,1858.20263671875,2929.2607421875,2905.993896484375,5.57540261070244e-05,291.69549560546875,291.4183349609375,0.12915301322937012,0.2615816593170166,0.20963968336582184,0.12821713089942932,0.0014038371155038474,0.09031352400779724,0.0014038371155038474,0.0014038371155038474,0.06223678216338158,0.02152550220489502,0.004679457284510136,0.2336000055074692,0.2714171140448753,6894.0,0.2137,../data/tiles/fine_sif_lat_45.39788_lon_-91.97855_2016-06-15.npy,../data/tiles/fine_soundings_lat_45.39788_lon_-91.97855_2016-06-15.npy
41,0,3,-92.97568000000001,44.67025,2016-06-15,../data/tiles/input_tile_lat_44.67025_lon_-92.97568_2016-06-15.npy,373.58203125,431.9252014160156,719.0528564453125,642.4413452148438,3676.4013671875,2393.30224609375,1536.876220703125,3004.865966796875,2977.942626953125,5.2975592552684254e-05,294.4299621582031,293.5498046875,0.18882091343402865,0.2906006574630737,0.1749165803194046,0.08648498356342316,0.0005561735015362501,0.04866518452763557,0.0005561735015362501,0.00027808675076812506,0.005839821882545948,0.008342603221535683,0.006395995616912842,0.12319999933242798,0.646794711784228,31761.0,0.35960000000000003,../data/tiles/fine_sif_lat_44.67025_lon_-92.97568_2016-06-15.npy,../data/tiles/fine_soundings_lat_44.67025_lon_-92.97568_2016-06-15.npy
42,1,3,-105.34548000000001,40.14274,2016-06-15,../data/tiles/input_tile_lat_40.14274_lon_-105.34548_2016-06-15.npy,226.98374938964844,320.54693603515625,574.8934936523438,491.5333862304688,2103.82666015625,1481.2626953125,890.2238159179688,3051.31396484375,3033.3095703125,1.2469972716644405e-05,328.94732666015625,292.4342041015625,0.0,0.0,0.0,0.0,0.91967511177063,0.0,0.005415162537246943,0.0,0.0,0.0,0.0,0.0,0.13617284287349968,10444.0,0.1108,../data/tiles/fine_sif_lat_40.14274_lon_-105.34548_2016-06-15.npy,../data/tiles/fine_soundings_lat_40.14274_lon_-105.34548_2016-06-15.npy
43,1,0,-102.38104,44.34685,2016-08-01,../data/tiles/input_tile_lat_44.34685_lon_-102.38104_2016-08-01.npy,466.8184509277344,559.6773071289061,828.3926391601562,914.2672119140624,2411.03076171875,2824.801513671875,1681.54638671875,3029.647216796875,2989.531982421875,2.0410818251548335e-05,273.84323120117193,296.9366149902344,0.6489746570587158,0.028950542211532593,0.0,0.003618817776441574,0.005428226664662361,0.010856453329324722,0.005428226664662361,0.0,0.010856453329324722,0.0006031363154761492,0.0,0.0,0.1446204735327466,12889.0,0.16579999999999995,../data/tiles/fine_sif_lat_44.34685_lon_-102.38104_2016-08-01.npy,../data/tiles/fine_soundings_lat_44.34685_lon_-102.38104_2016-08-01.npy
44,2,2,-97.23369,44.72415,2016-08-01,../data/tiles/input_tile_lat_44.72415_lon_-97.23369_2016-08-01.npy,182.8637542724609,222.87403869628903,480.7386474609375,297.15167236328125,4741.12255859375,1707.68212890625,689.2579345703125,2933.816650390625,2908.364990234375,4.6104909415589646e-05,265.69979858398443,295.218994140625,0.019708653911948204,0.7249357104301453,0.1808054894208908,0.0,0.0,0.041988003998994834,0.0,0.018851757049560547,0.0,0.0,0.0,0.050200000405311584,0.4978332264940516,11792.0,0.11670000000000005,../data/tiles/fine_sif_lat_44.72415_lon_-97.23369_2016-08-01.npy,../data/tiles/fine_soundings_lat_44.72415_lon_-97.23369_2016-08-01.npy
45,0,1,-102.46189,44.61635,2016-08-01,../data/tiles/input_tile_lat_44.61635_lon_-102.46189_2016-08-01.npy,460.7206115722656,555.1183471679689,824.9468994140625,922.2001953125,2524.022705078125,2954.46484375,1880.6588134765625,3052.0478515625,3011.473388671875,1.8715418264036998e-05,277.08395385742193,295.81365966796875,0.31070494651794434,0.03568320348858833,0.0,0.0,0.0,0.017406441271305084,0.09747606515884401,0.0,0.09138381481170654,0.01044386439025402,0.0,0.0,0.1541040500930053,9266.0,0.1149,../data/tiles/fine_sif_lat_44.61635_lon_-102.46189_2016-08-01.npy,../data/tiles/fine_soundings_lat_44.61635_lon_-102.46189_2016-08-01.npy
46,0,2,-89.74174000000001,40.57393,2016-06-15,../data/tiles/input_tile_lat_40.57393_lon_-89.74174_2016-06-15.npy,245.7964782714844,293.08502197265625,565.6995849609375,448.3955993652344,3901.47314453125,1855.6273193359373,886.0361328125,3017.10693359375,2993.641357421875,2.3878419597167522e-05,307.05487060546875,297.1560974121094,0.009691629558801651,0.0,0.08458149433135986,0.6925110220909119,0.0,0.03700440376996994,0.002643171697854996,0.016740087419748306,0.0004405286454129964,0.09911894053220748,0.04096916317939758,0.0,0.542595481469834,34019.0,0.227,../data/tiles/fine_sif_lat_40.57393_lon_-89.74174_2016-06-15.npy,../data/tiles/fine_soundings_lat_40.57393_lon_-89.74174_2016-06-15.npy
47,4,3,-105.42633000000001,40.00799,2016-06-15,../data/tiles/input_tile_lat_40.00799_lon_-105.42633_2016-06-15.npy,271.34127807617193,367.4902038574219,618.1046752929688,548.7719116210939,2034.250244140625,1660.17529296875,1073.094482421875,3069.431396484375,3050.138671875,1.2996390978514686e-05,333.1514892578125,290.5355529785156,0.002553191501647234,0.0,0.0,0.0,0.7489361763000488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18245093770926984,8146.0,0.11750000000000005,../data/tiles/fine_sif_lat_40.00799_lon_-105.42633_2016-06-15.npy,../data/tiles/fine_soundings_lat_40.00799_lon_-105.42633_2016-06-15.npy
48,4,0,-93.43382,42.56819,2016-08-01,../data/tiles/input_tile_lat_42.56819_lon_-93.43382_2016-08-01.npy,227.5791473388672,311.45440673828125,646.0379638671875,429.8508605957031,5281.4501953125,1905.8370361328125,881.7582397460938,2874.2138671875,2842.632080078125,5.513234646059573e-05,235.22964477539062,295.4119567871094,0.03520931676030159,0.6504020094871521,0.2220682054758072,0.008039922453463078,0.0,0.0047130580060184,0.06431937962770462,0.00970335491001606,0.0016634322237223387,0.0,0.0,0.4909999966621399,0.8632961399779083,97364.0,0.3607,../data/tiles/fine_sif_lat_42.56819_lon_-93.43382_2016-08-01.npy,../data/tiles/fine_soundings_lat_42.56819_lon_-93.43382_2016-08-01.npy
